Poster_Link,Series_Title,Genre,Director,metadata,metadata-prep,metadata-prep-lemm
"https://m.media-amazon.com/images/M/MV5BOTgwMzFiMWYtZDhlNS00ODNkLWJiODAtZDVhNzgyNzJhYjQ4L2ltYWdlXkEyXkFqcGdeQXVyNzEzOTYxNTQ@._V1_UX67_CR0,0,67,98_AL_.jpg",The Imitation Game,"Biography, Drama, Thriller",Morten Tyldum,"Biography, Drama, Thriller Morten Tyldum Benedict Cumberbatch Keira Knightley Matthew Goode Allen Leech During World War II, the English mathematical genius Alan Turing tries to crack the German Enigma code with help from fellow mathematicians.",biography drama thriller morten tyldum benedict cumberbatch keira knightley matthew goode allen leech world war ii english mathematical genius alan turing tries crack german enigma code help fellow mathematicians,biography drama thriller morten tyldum benedict cumberbatch keira knightley matthew goode allen leech world war ii english mathematical genius alan turing try crack german enigma code help fellow mathematician
"https://m.media-amazon.com/images/M/MV5BMTAwMjU5OTgxNjZeQTJeQWpwZ15BbWU4MDUxNDYxODEx._V1_UX67_CR0,0,67,98_AL_.jpg",Guardians of the Galaxy,"Action, Adventure, Comedy",James Gunn,"Action, Adventure, Comedy James Gunn Chris Pratt Vin Diesel Bradley Cooper Zoe Saldana A group of intergalactic criminals must pull together to stop a fanatical warrior with plans to purge the universe.",action adventure comedy james gunn chris pratt vin diesel bradley cooper zoe saldana group intergalactic criminals must pull together stop fanatical warrior plans purge universe,action adventure comedy james gunn chris pratt vin diesel bradley cooper zoe saldana group intergalactic criminal must pull together stop fanatical warrior plan purge universe
"https://m.media-amazon.com/images/M/MV5BNzA1Njg4NzYxOV5BMl5BanBnXkFtZTgwODk5NjU3MzI@._V1_UX67_CR0,0,67,98_AL_.jpg",Blade Runner 2049,"Action, Drama, Mystery",Denis Villeneuve,"Action, Drama, Mystery Denis Villeneuve Harrison Ford Ryan Gosling Ana de Armas Dave Bautista Young Blade Runner K's discovery of a long-buried secret leads him to track down former Blade Runner Rick Deckard, who's been missing for thirty years.",action drama mystery denis villeneuve harrison ford ryan gosling ana de armas dave bautista young blade runner ks discovery longburied secret leads track former blade runner rick deckard missing thirty years,action drama mystery denis villeneuve harrison ford ryan gosling ana de armas dave bautista young blade runner k discovery longburied secret lead track former blade runner rick deckard missing thirty year
"https://m.media-amazon.com/images/M/MV5BMjA1Nzk0OTM2OF5BMl5BanBnXkFtZTgwNjU2NjEwMDE@._V1_UX67_CR0,0,67,98_AL_.jpg",Her,"Drama, Romance, Sci-Fi",Spike Jonze,"Drama, Romance, Sci-Fi Spike Jonze Joaquin Phoenix Amy Adams Scarlett Johansson Rooney Mara In a near future, a lonely writer develops an unlikely relationship with an operating system designed to meet his every need.",drama romance scifi spike jonze joaquin phoenix amy adams scarlett johansson rooney mara near future lonely writer develops unlikely relationship operating system designed meet every need,drama romance scifi spike jonze joaquin phoenix amy adam scarlett johansson rooney mara near future lonely writer develops unlikely relationship operating system designed meet every need
"https://m.media-amazon.com/images/M/MV5BMTA2NDc3Njg5NDVeQTJeQWpwZ15BbWU4MDc1NDcxNTUz._V1_UX67_CR0,0,67,98_AL_.jpg",Bohemian Rhapsody,"Biography, Drama, Music",Bryan Singer,"Biography, Drama, Music Bryan Singer Rami Malek Lucy Boynton Gwilym Lee Ben Hardy The story of the legendary British rock band Queen and lead singer Freddie Mercury, leading up to their famous performance at Live Aid (1985).",biography drama music bryan singer rami malek lucy boynton gwilym lee ben hardy story legendary british rock band queen lead singer freddie mercury leading famous performance live aid,biography drama music bryan singer ramus malek lucy boynton gwilym lee ben hardy story legendary british rock band queen lead singer freddie mercury leading famous performance live aid
"https://m.media-amazon.com/images/M/MV5BMDE5OWMzM2QtOTU2ZS00NzAyLWI2MDEtOTRlYjIxZGM0OWRjXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UX67_CR0,0,67,98_AL_.jpg",The Revenant,"Action, Adventure, Drama",Alejandro G. Iñárritu,"Action, Adventure, Drama Alejandro G. Iñárritu Leonardo DiCaprio Tom Hardy Will Poulter Domhnall Gleeson A frontiersman on a fur trading expedition in the 1820s fights for survival after being mauled by a bear and left for dead by members of his own hunting team.",action adventure drama alejandro g iñárritu leonardo dicaprio tom hardy poulter domhnall gleeson frontiersman fur trading expedition fights survival mauled bear left dead members hunting team,action adventure drama alejandro g iñárritu leonardo dicaprio tom hardy poulter domhnall gleeson frontiersman fur trading expedition fight survival mauled bear left dead member hunting team
"https://m.media-amazon.com/images/M/MV5BZThjMmQ5YjktMTUyMC00MjljLWJmMTAtOWIzNDIzY2VhNzQ0XkEyXkFqcGdeQXVyMTAyNjg4NjE0._V1_UX67_CR0,0,67,98_AL_.jpg",The Perks of Being a Wallflower,"Drama, Romance",Stephen Chbosky,"Drama, Romance Stephen Chbosky Logan Lerman Emma Watson Ezra Miller Paul Rudd An introvert freshman is taken under the wings of two seniors who welcome him to the real world",drama romance stephen chbosky logan lerman emma watson ezra miller paul rudd introvert freshman taken wings two seniors welcome real world,drama romance stephen chbosky logan lerman emma watson ezra miller paul rudd introvert freshman taken wing two senior welcome real world
"https://m.media-amazon.com/images/M/MV5BMjEzMzMxOTUyNV5BMl5BanBnXkFtZTcwNjI3MDc5Ng@@._V1_UX67_CR0,0,67,98_AL_.jpg",Tropa de Elite 2: O Inimigo Agora é Outro,"Action, Crime, Drama",José Padilha,"Action, Crime, Drama José Padilha Wagner Moura Irandhir Santos André Ramiro Milhem Cortaz After a prison riot, former-Captain Nascimento, now a high ranking security officer in Rio de Janeiro, is swept into a bloody political dispute that involves government officials and paramilitary groups.",action crime drama josé padilha wagner moura irandhir santos andré ramiro milhem cortaz prison riot formercaptain nascimento high ranking security officer rio de janeiro swept bloody political dispute involves government officials paramilitary groups,action crime drama josé padilha wagner moura irandhir santos andré ramiro milhem cortaz prison riot formercaptain nascimento high ranking security officer rio de janeiro swept bloody political dispute involves government official paramilitary group
"https://m.media-amazon.com/images/M/MV5BMzU5MjEwMTg2Nl5BMl5BanBnXkFtZTcwNzM3MTYxNA@@._V1_UY98_CR0,0,67,98_AL_.jpg",The King's Speech,"Biography, Drama, History",Tom Hooper,"Biography, Drama, History Tom Hooper Colin Firth Geoffrey Rush Helena Bonham Carter Derek Jacobi The story of King George VI, his impromptu ascension to the throne of the British Empire in 1936, and the speech therapist who helped the unsure monarch overcome his stammer.",biography drama history tom hooper colin firth geoffrey rush helena bonham carter derek jacobi story king george vi impromptu ascension throne british empire speech therapist helped unsure monarch overcome stammer,biography drama history tom hooper colin firth geoffrey rush helena bonham carter derek jacobi story king george vi impromptu ascension throne british empire speech therapist helped unsure monarch overcome stammer
"https://m.media-amazon.com/images/M/MV5BMTM5OTMyMjIxOV5BMl5BanBnXkFtZTcwNzU4MjIwNQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",The Help,Drama,Tate Taylor,"Drama Tate Taylor Emma Stone Viola Davis Octavia Spencer Bryce Dallas Howard An aspiring author during the civil rights movement of the 1960s decides to write a book detailing the African American maids' point of view on the white families for which they work, and the hardships they go through on a daily basis.",drama tate taylor emma stone viola davis octavia spencer bryce dallas howard aspiring author civil rights movement decides write book detailing african american maids point view white families work hardships go daily basis,drama tate taylor emma stone viola davis octavia spencer bryce dallas howard aspiring author civil right movement decides write book detailing african american maid point view white family work hardship go daily basis
"https://m.media-amazon.com/images/M/MV5BYzE5MjY1ZDgtMTkyNC00MTMyLThhMjAtZGI5OTE1NzFlZGJjXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg",Deadpool,"Action, Adventure, Comedy",Tim Miller,"Action, Adventure, Comedy Tim Miller Ryan Reynolds Morena Baccarin T.J. Miller Ed Skrein A wisecracking mercenary gets experimented on and becomes immortal but ugly, and sets out to track down the man who ruined his looks.",action adventure comedy tim miller ryan reynolds morena baccarin tj miller ed skrein wisecracking mercenary gets experimented becomes immortal ugly sets track man ruined looks,action adventure comedy tim miller ryan reynolds morena baccarin tj miller ed skrein wisecracking mercenary get experimented becomes immortal ugly set track man ruined look
"https://m.media-amazon.com/images/M/MV5BMTQ0MzQxODQ0MV5BMl5BanBnXkFtZTgwNTQ0NzY4NDE@._V1_UX67_CR0,0,67,98_AL_.jpg",Darbareye Elly,"Drama, Mystery",Asghar Farhadi,"Drama, Mystery Asghar Farhadi Golshifteh Farahani Shahab Hosseini Taraneh Alidoosti Merila Zare'i The mysterious disappearance of a kindergarten teacher during a picnic in the north of Iran is followed by a series of misadventures for her fellow travelers.",drama mystery asghar farhadi golshifteh farahani shahab hosseini taraneh alidoosti merila zarei mysterious disappearance kindergarten teacher picnic north iran followed series misadventures fellow travelers,drama mystery asghar farhadi golshifteh farahani shahab hosseini taraneh alidoosti merila zarei mysterious disappearance kindergarten teacher picnic north iran followed series misadventure fellow traveler
"https://m.media-amazon.com/images/M/MV5BYjU1NjczNzYtYmFjOC00NzkxLTg4YTUtNGYzMTk3NTU0ZDE3XkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_UY98_CR0,0,67,98_AL_.jpg",Dev.D,"Drama, Romance",Anurag Kashyap,"Drama, Romance Anurag Kashyap Abhay Deol Mahie Gill Kalki Koechlin Dibyendu Bhattacharya After breaking up with his childhood sweetheart, a young man finds solace in drugs. Meanwhile, a teenage girl is caught in the world of prostitution. Will they be destroyed, or will they find redemption?",drama romance anurag kashyap abhay deol mahie gill kalki koechlin dibyendu bhattacharya breaking childhood sweetheart young man finds solace drugs meanwhile teenage girl caught world prostitution destroyed find redemption,drama romance anurag kashyap abhay deol mahie gill kalki koechlin dibyendu bhattacharya breaking childhood sweetheart young man find solace drug meanwhile teenage girl caught world prostitution destroyed find redemption
"https://m.media-amazon.com/images/M/MV5BNTFmMjM3M2UtOTIyZC00Zjk3LTkzODUtYTdhNGRmNzFhYzcyXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg",Yip Man,"Action, Biography, Drama",Wilson Yip,"Action, Biography, Drama Wilson Yip Donnie Yen Simon Yam Siu-Wong Fan Ka Tung Lam During the Japanese invasion of China, a wealthy martial artist is forced to leave his home when his city is occupied. With little means of providing for themselves, Ip Man and the remaining members of the city must find a way to survive.",action biography drama wilson yip donnie yen simon yam siuwong fan ka tung lam japanese invasion china wealthy martial artist forced leave home city occupied little means providing ip man remaining members city must find way survive,action biography drama wilson yip donnie yen simon yam siuwong fan ka tung lam japanese invasion china wealthy martial artist forced leave home city occupied little mean providing ip man remaining member city must find way survive
"https://m.media-amazon.com/images/M/MV5BMTUyMTA4NDYzMV5BMl5BanBnXkFtZTcwMjk5MzcxMw@@._V1_UX67_CR0,0,67,98_AL_.jpg",My Name Is Khan,Drama,Karan Johar,Drama Karan Johar Shah Rukh Khan Kajol Sheetal Menon Katie A. Keane An Indian Muslim man with Asperger's syndrome takes a challenge to speak to the President of the United States seriously and embarks on a cross-country journey.,drama karan johar shah rukh khan kajol sheetal menon katie keane indian muslim man aspergers syndrome takes challenge speak president united states seriously embarks crosscountry journey,drama karan johar shah rukh khan kajol sheetal menon katie keane indian muslim man aspergers syndrome take challenge speak president united state seriously embarks crosscountry journey
"https://m.media-amazon.com/images/M/MV5BMjE2NjEyMDg0M15BMl5BanBnXkFtZTcwODYyODg5Mg@@._V1_UY98_CR0,0,67,98_AL_.jpg",Nefes: Vatan Sagolsun,"Action, Drama, Thriller",Levent Semerci,"Action, Drama, Thriller Levent Semerci Erdem Can Mete Horozoglu Ilker Kizmaz Baris Bagci Story of 40-man Turkish task force who must defend a relay station.",action drama thriller levent semerci erdem mete horozoglu ilker kizmaz baris bagci story man turkish task force must defend relay station,action drama thriller levent semerci erdem mete horozoglu ilker kizmaz bari bagci story man turkish task force must defend relay station
"https://m.media-amazon.com/images/M/MV5BZmNjZWI3NzktYWI1Mi00OTAyLWJkNTYtMzUwYTFlZDA0Y2UwXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg",Slumdog Millionaire,"Drama, Romance",Danny Boyle,"Drama, Romance Danny Boyle Loveleen Tandan Dev Patel Freida Pinto Saurabh Shukla A Mumbai teenager reflects on his life after being accused of cheating on the Indian version of ""Who Wants to be a Millionaire?"".",drama romance danny boyle loveleen tandan dev patel freida pinto saurabh shukla mumbai teenager reflects life accused cheating indian version wants millionaire,drama romance danny boyle loveleen tandan dev patel freida pinto saurabh shukla mumbai teenager reflects life accused cheating indian version want millionaire
"https://m.media-amazon.com/images/M/MV5BNzY2NzI4OTE5MF5BMl5BanBnXkFtZTcwMjMyNDY4Mw@@._V1_UX67_CR0,0,67,98_AL_.jpg",Black Swan,"Drama, Thriller",Darren Aronofsky,"Drama, Thriller Darren Aronofsky Natalie Portman Mila Kunis Vincent Cassel Winona Ryder A committed dancer struggles to maintain her sanity after winning the lead role in a production of Tchaikovsky's ""Swan Lake"".",drama thriller darren aronofsky natalie portman mila kunis vincent cassel winona ryder committed dancer struggles maintain sanity winning lead role production tchaikovskys swan lake,drama thriller darren aronofsky natalie portman mila kunis vincent cassel winona ryder committed dancer struggle maintain sanity winning lead role production tchaikovsky swan lake
"https://m.media-amazon.com/images/M/MV5BYmI1ODU5ZjMtNWUyNC00YzllLThjNzktODE1M2E4OTVmY2E5XkEyXkFqcGdeQXVyMTExNzQzMDE0._V1_UY98_CR1,0,67,98_AL_.jpg",Tropa de Elite,"Action, Crime, Drama",José Padilha,"Action, Crime, Drama José Padilha Wagner Moura André Ramiro Caio Junqueira Milhem Cortaz In 1997 Rio de Janeiro, Captain Nascimento has to find a substitute for his position while trying to take down drug dealers and criminals before the Pope visits.",action crime drama josé padilha wagner moura andré ramiro caio junqueira milhem cortaz rio de janeiro captain nascimento find substitute position trying take drug dealers criminals pope visits,action crime drama josé padilha wagner moura andré ramiro caio junqueira milhem cortaz rio de janeiro captain nascimento find substitute position trying take drug dealer criminal pope visit
"https://m.media-amazon.com/images/M/MV5BNDYxNjQyMjAtNTdiOS00NGYwLWFmNTAtNThmYjU5ZGI2YTI1XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg",The Avengers,"Action, Adventure, Sci-Fi",Joss Whedon,"Action, Adventure, Sci-Fi Joss Whedon Robert Downey Jr. Chris Evans Scarlett Johansson Jeremy Renner Earth's mightiest heroes must come together and learn to fight as a team if they are going to stop the mischievous Loki and his alien army from enslaving humanity.",action adventure scifi joss whedon robert downey jr chris evans scarlett johansson jeremy renner earths mightiest heroes must come together learn fight team going stop mischievous loki alien army enslaving humanity,action adventure scifi joss whedon robert downey jr chris evans scarlett johansson jeremy renner earth mightiest hero must come together learn fight team going stop mischievous loki alien army enslaving humanity
